user_id,signup_date,city,device_type
706,2024-05-16,Tabriz,Tablet
707,2023-05-25,Shiraz,Desktop
708,2023-07-20,Tabriz,Desktop
709,2024-12-24,Isfahan,Mobile
710,2024-04-05,Shiraz,Desktop
711,2024-07-11,Tehran,Tablet
712,2024-06-30,Tabriz,Desktop
713,2023-09-10,Tabriz,Mobile
714,2024-01-25,Shiraz,Tablet
715,2024-08-16,Tehran,Tablet
716,2023-09-13,Tehran,Mobile
717,2024-12-09,Shiraz,Desktop
718,2024-03-25,Mashhad,Mobile
719,2023-01-10,Tabriz,Desktop
720,2023-08-30,Tabriz,Desktop
721,2023-09-08,Isfahan,Tablet
722,2023-01-05,Shiraz,Mobile
723,2023-04-29,Isfahan,Tablet
724,2024-01-09,Isfahan,Mobile
725,2023-03-06,Tehran,Mobile
726,2023-05-26,Tabriz,Tablet
727,2023-08-12,Isfahan,Mobile
728,2023-08-27,Tehran,Mobile
729,2023-06-26,Shiraz,Desktop
730,2023-10-09,Isfahan,Mobile
731,2023-03-04,Tabriz,Mobile
732,2023-08-05,Isfahan,Tablet
733,2024-11-19,Shiraz,Tablet
734,2024-04-05,Isfahan,Mobile
735,2024-09-01,Tabriz,Desktop
736,2023-04-15,Tehran,Desktop
737,2023-04-09,Tabriz,Tablet
738,2024-05-25,Tehran,Mobile
739,2024-01-20,Mashhad,Mobile
740,2024-02-09,Tabriz,Desktop
741,2024-06-01,Tabriz,Desktop
742,2024-04-20,Shiraz,Desktop
743,2024-12-09,Isfahan,Tablet
744,2024-10-06,Tehran,Mobile
745,2024-03-12,Tehran,Tablet
746,2023-01-23,Shiraz,Mobile
747,2024-07-18,Shiraz,Tablet
748,2024-11-07,Isfahan,Mobile
749,2024-12-14,Isfahan,Desktop
750,2024-04-02,Tabriz,Desktop
751,2023-03-24,Mashhad,Desktop
752,2023-05-25,Isfahan,Tablet
753,2023-03-26,Shiraz,Desktop
754,2023-03-19,Isfahan,Mobile
755,2024-04-01,Tehran,Tablet
756,2023-01-01,Mashhad,Mobile
757,2023-02-20,Tabriz,Tablet
758,2024-11-15,Tehran,Mobile
759,2024-12-17,Tehran,Mobile
760,2024-03-21,Mashhad,Tablet
761,2024-03-24,Tabriz,Tablet
762,2024-05-02,Shiraz,Desktop
763,2023-02-03,Tabriz,Desktop
764,2023-12-14,Isfahan,Mobile
765,2023-04-05,Tehran,Mobile
766,2023-03-13,Isfahan,Mobile
767,2024-07-04,Shiraz,Tablet
768,2023-06-03,Isfahan,Tablet
769,2023-09-07,Tabriz,Desktop
770,2024-11-04,Isfahan,Mobile
771,2024-03-13,Shiraz,Desktop
772,2023-04-28,Shiraz,Tablet
773,2023-11-02,Shiraz,Tablet
774,2023-09-25,Tabriz,Tablet
775,2023-02-23,Shiraz,Desktop
776,2023-08-24,Tehran,Tablet
777,2024-01-24,Shiraz,Mobile
778,2024-02-05,Isfahan,Desktop
779,2024-09-15,Isfahan,Tablet
780,2023-10-30,Isfahan,Desktop
781,2023-07-26,Tabriz,Desktop
782,2023-08-17,Isfahan,Tablet
783,2024-07-31,Tabriz,Tablet
784,2023-03-16,Tabriz,Desktop
785,2024-03-10,Shiraz,Desktop
786,2023-04-13,Tehran,Tablet
787,2024-02-26,Shiraz,Mobile
788,2024-12-04,Shiraz,Desktop
789,2023-11-02,Tabriz,Desktop
790,2023-04-08,Tabriz,Mobile
791,2023-12-01,Isfahan,Tablet
792,2024-03-10,Isfahan,Tablet
793,2024-03-22,Shiraz,Mobile
794,2023-11-04,Mashhad,Tablet
795,2023-09-06,Mashhad,Tablet
796,2023-06-15,Isfahan,Desktop
797,2024-04-25,Mashhad,Desktop
798,2023-12-01,Isfahan,Desktop
799,2024-06-25,Tabriz,Mobile
800,2023-04-16,Shiraz,Tablet
801,2024-07-16,Tehran,Tablet
802,2023-03-22,Shiraz,Desktop
803,2023-05-13,Isfahan,Desktop
804,2023-05-18,Isfahan,Mobile
805,2023-07-03,Shiraz,Tablet
806,2024-02-05,Isfahan,Mobile
807,2023-11-26,Mashhad,Tablet
808,2024-05-22,Mashhad,Mobile
809,2023-03-10,Isfahan,Desktop
810,2024-06-29,Isfahan,Mobile
811,2023-02-22,Mashhad,Mobile
812,2024-03-25,Isfahan,Desktop
813,2023-07-24,Isfahan,Tablet
814,2023-05-06,Shiraz,Tablet
815,2023-02-12,Tehran,Desktop
816,2023-04-21,Mashhad,Mobile
817,2024-10-24,Shiraz,Mobile
818,2023-07-02,Tehran,Mobile
819,2023-04-05,Isfahan,Tablet
820,2024-01-09,Isfahan,Mobile
821,2024-06-03,Shiraz,Tablet
822,2023-12-26,Isfahan,Mobile
823,2024-11-26,Tabriz,Desktop
824,2023-10-08,Shiraz,Desktop
825,2023-07-14,Tehran,Tablet
826,2023-07-14,Shiraz,Tablet
827,2024-10-28,Mashhad,Desktop
828,2023-04-03,Shiraz,Desktop
829,2024-11-02,Isfahan,Mobile
830,2023-03-02,Isfahan,Desktop
831,2024-09-25,Tabriz,Tablet
832,2023-02-20,Tabriz,Desktop
833,2024-02-07,Tabriz,Tablet
834,2023-01-05,Tehran,Tablet
835,2024-04-10,Tabriz,Mobile
836,2024-08-26,Tehran,Mobile
837,2024-11-12,Tabriz,Mobile
838,2024-06-17,Tehran,Mobile
839,2024-02-09,Shiraz,Desktop
840,2024-05-27,Shiraz,Mobile
841,2024-10-06,Isfahan,Desktop
842,2023-08-21,Tehran,Mobile
843,2024-06-07,Mashhad,Mobile
844,2023-12-12,Isfahan,Tablet
845,2023-02-15,Shiraz,Desktop
846,2024-06-29,Tehran,Tablet
847,2023-03-19,Tabriz,Mobile
848,2024-12-30,Mashhad,Desktop
849,2023-03-14,Shiraz,Mobile
850,2023-09-06,Isfahan,Tablet
851,2023-02-16,Tehran,Desktop
852,2023-05-01,Mashhad,Tablet
853,2023-08-02,Tehran,Mobile
854,2023-08-27,Tabriz,Mobile
855,2023-02-25,Isfahan,Mobile
856,2023-12-16,Tehran,Desktop
857,2023-04-17,Shiraz,Tablet
858,2023-02-17,Isfahan,Tablet
859,2024-07-26,Shiraz,Mobile
860,2023-12-03,Tehran,Tablet
861,2023-01-26,Isfahan,Desktop
862,2023-09-14,Shiraz,Mobile
863,2023-01-08,Tabriz,Mobile
864,2024-09-16,Tabriz,Mobile
865,2023-09-10,Tehran,Desktop
866,2024-11-22,Isfahan,Mobile
867,2024-12-19,Mashhad,Mobile
868,2023-10-30,Isfahan,Mobile
869,2024-09-30,Tabriz,Mobile
870,2023-02-25,Shiraz,Tablet
871,2024-12-26,Mashhad,Mobile
872,2024-06-09,Tehran,Desktop
873,2024-04-18,Mashhad,Mobile
874,2023-01-28,Tehran,Mobile
875,2023-03-19,Mashhad,Tablet
876,2023-08-04,Tehran,Mobile
877,2024-01-21,Tehran,Tablet
878,2023-12-31,Mashhad,Desktop
879,2024-10-27,Mashhad,Tablet
880,2024-06-09,Tehran,Mobile
881,2024-11-29,Tabriz,Desktop
882,2023-11-08,Mashhad,Mobile
883,2023-01-07,Isfahan,Tablet
884,2023-01-03,Shiraz,Desktop
885,2024-09-14,Tehran,Desktop
886,2023-12-29,Tehran,Tablet
887,2024-05-22,Shiraz,Tablet
888,2023-10-01,Tabriz,Desktop
889,2024-05-20,Shiraz,Desktop
890,2023-01-15,Mashhad,Tablet
891,2023-07-11,Shiraz,Mobile
892,2024-09-22,Tehran,Desktop
893,2024-04-29,Shiraz,Tablet
894,2023-01-28,Isfahan,Mobile
895,2024-12-14,Mashhad,Desktop
896,2023-02-08,Shiraz,Desktop
897,2023-09-30,Tehran,Tablet
898,2023-08-19,Mashhad,Mobile
899,2023-03-27,Tehran,Desktop
900,2024-04-18,Tabriz,Mobile
901,2023-05-06,Isfahan,Mobile
902,2024-06-20,Tabriz,Desktop
903,2023-05-25,Isfahan,Mobile
904,2024-06-08,Shiraz,Desktop
905,2023-07-31,Mashhad,Mobile
906,2023-01-25,Shiraz,Desktop
907,2024-08-02,Isfahan,Tablet
908,2024-01-29,Isfahan,Desktop
909,2023-03-08,Isfahan,Desktop
910,2023-08-21,Tehran,Desktop
911,2023-04-19,Mashhad,Mobile
912,2023-05-26,Shiraz,Tablet
913,2023-04-21,Shiraz,Mobile
914,2023-08-16,Tabriz,Mobile
915,2023-04-21,Isfahan,Desktop
916,2024-04-14,Isfahan,Mobile
917,2023-02-03,Isfahan,Desktop
918,2024-09-14,Shiraz,Tablet
919,2024-01-04,Tabriz,Mobile
920,2024-08-17,Tehran,Mobile
921,2024-07-07,Mashhad,Mobile
922,2024-02-29,Tehran,Desktop
923,2024-09-04,Shiraz,Desktop
924,2024-06-01,Isfahan,Mobile
925,2024-11-22,Mashhad,Mobile
926,2023-10-09,Shiraz,Tablet
927,2023-11-16,Shiraz,Tablet
928,2024-03-18,Shiraz,Tablet
929,2023-11-11,Mashhad,Tablet
930,2024-01-12,Mashhad,Tablet
931,2023-10-16,Tabriz,Desktop
932,2024-03-12,Tabriz,Tablet
933,2024-10-23,Tehran,Tablet
934,2023-10-04,Mashhad,Mobile
935,2024-12-10,Mashhad,Desktop
936,2024-08-04,Mashhad,Tablet
937,2024-05-17,Tabriz,Tablet
938,2024-09-15,Shiraz,Tablet
939,2024-05-30,Isfahan,Mobile
940,2023-12-16,Tabriz,Mobile
941,2024-03-21,Mashhad,Mobile
942,2023-12-16,Tabriz,Tablet
943,2024-08-29,Tehran,Mobile
944,2024-10-25,Mashhad,Tablet
945,2023-05-17,Tehran,Desktop
946,2023-08-31,Mashhad,Tablet
947,2024-06-26,Tabriz,Mobile
948,2023-02-09,Shiraz,Desktop
949,2023-08-17,Isfahan,Tablet
950,2024-07-01,Tehran,Desktop
951,2023-08-11,Tabriz,Desktop
952,2023-01-06,Shiraz,Desktop
953,2023-11-18,Tabriz,Tablet
954,2024-04-12,Tehran,Mobile
955,2023-03-16,Isfahan,Tablet
956,2023-01-04,Tabriz,Mobile
957,2024-10-07,Mashhad,Tablet
958,2023-04-28,Shiraz,Tablet
959,2024-08-28,Tabriz,Tablet
960,2024-05-18,Shiraz,Mobile
961,2024-07-27,Mashhad,Tablet
962,2024-03-16,Isfahan,Desktop
963,2023-07-13,Isfahan,Tablet
964,2024-12-15,Mashhad,Desktop
965,2024-01-27,Shiraz,Mobile
966,2023-01-26,Tabriz,Mobile
967,2024-03-10,Mashhad,Tablet
968,2023-06-22,Tehran,Tablet
969,2023-10-27,Shiraz,Tablet
970,2024-10-06,Isfahan,Desktop
971,2023-11-22,Mashhad,Mobile
972,2024-02-14,Isfahan,Desktop
973,2023-04-28,Shiraz,Desktop
974,2024-12-24,Isfahan,Tablet
975,2023-08-13,Mashhad,Tablet
976,2024-06-15,Shiraz,Desktop
977,2023-04-23,Tehran,Desktop
978,2023-05-20,Mashhad,Tablet
979,2024-07-12,Tabriz,Tablet
980,2023-01-01,Mashhad,Desktop
981,2023-03-31,Shiraz,Tablet
982,2024-10-15,Mashhad,Tablet
983,2023-11-16,Tehran,Desktop
984,2024-07-03,Tehran,Desktop
985,2023-05-19,Tabriz,Mobile
986,2024-05-25,Isfahan,Desktop
987,2023-09-16,Shiraz,Tablet
988,2024-11-03,Shiraz,Desktop
989,2024-11-20,Isfahan,Desktop
990,2023-01-10,Tehran,Desktop
991,2023-09-18,Tehran,Mobile
992,2024-10-11,Mashhad,Mobile
993,2023-06-21,Tabriz,Tablet
994,2023-01-13,Tabriz,Mobile
995,2023-06-17,Tabriz,Desktop
996,2024-10-03,Mashhad,Mobile
997,2024-08-18,Tabriz,Desktop
998,2023-11-17,Isfahan,Mobile
999,2023-11-15,Mashhad,Mobile
1000,2024-09-04,Isfahan,Mobile
1001,2023-11-25,Mashhad,Desktop
1002,2024-07-03,Tabriz,Mobile
1003,2024-02-23,Isfahan,Desktop
1004,2024-08-28,Isfahan,Desktop
1005,2023-04-05,Isfahan,Tablet
1006,2024-08-03,Mashhad,Mobile
1007,2023-11-14,Shiraz,Tablet
1008,2023-08-24,Tabriz,Tablet
1009,2023-11-30,Isfahan,Desktop
1010,2024-01-11,Shiraz,Mobile
1011,2024-04-03,Tabriz,Desktop
1012,2023-05-17,Tabriz,Desktop
1013,2024-08-10,Isfahan,Mobile
1014,2024-06-30,Isfahan,Desktop
1015,2024-05-27,Mashhad,Mobile
1016,2023-10-23,Shiraz,Mobile
1017,2023-11-16,Shiraz,Desktop
1018,2024-07-25,Isfahan,Desktop
1019,2023-12-15,Tabriz,Tablet
1020,2023-08-17,Isfahan,Desktop
1021,2023-09-27,Tabriz,Mobile
1022,2023-10-18,Tabriz,Tablet
1023,2024-12-25,Isfahan,Mobile
1024,2023-06-14,Tehran,Tablet
1025,2023-01-05,Shiraz,Desktop
1026,2024-01-14,Tabriz,Desktop
1027,2023-03-19,Tabriz,Desktop
1028,2024-02-14,Tehran,Mobile
1029,2024-07-27,Mashhad,Tablet
1030,2023-05-12,Tehran,Mobile
1031,2024-08-23,Tehran,Tablet
1032,2023-02-11,Tabriz,Desktop
1033,2023-03-30,Shiraz,Mobile
1034,2024-02-06,Tehran,Desktop
1035,2023-10-23,Mashhad,Mobile
1036,2023-10-22,Isfahan,Desktop
1037,2024-09-07,Tehran,Mobile
1038,2024-06-09,Tehran,Mobile
1039,2024-11-21,Mashhad,Tablet
1040,2024-09-28,Shiraz,Desktop
1041,2024-02-26,Tehran,Tablet
1042,2023-01-23,Tehran,Tablet
1043,2024-07-28,Shiraz,Desktop
1044,2023-05-23,Mashhad,Mobile
1045,2024-10-26,Tehran,Tablet
1046,2023-05-25,Shiraz,Desktop
1047,2023-08-13,Tehran,Mobile
1048,2024-05-17,Isfahan,Tablet
1049,2024-09-07,Tabriz,Tablet
1050,2023-04-14,Isfahan,Tablet
1051,2023-02-08,Tehran,Mobile
1052,2023-07-17,Mashhad,Tablet
1053,2024-10-07,Tabriz,Mobile
1054,2024-08-01,Isfahan,Tablet
1055,2024-01-26,Shiraz,Desktop
1056,2023-06-28,Mashhad,Tablet
1057,2024-07-07,Isfahan,Desktop
1058,2024-03-23,Shiraz,Desktop
1059,2024-05-14,Tehran,Desktop
1060,2023-01-15,Shiraz,Mobile
1061,2024-09-14,Isfahan,Desktop
1062,2024-10-30,Isfahan,Tablet
1063,2023-10-16,Tehran,Mobile
1064,2024-04-22,Shiraz,Desktop
1065,2023-08-19,Shiraz,Mobile
1066,2024-02-24,Tehran,Mobile
1067,2023-06-06,Shiraz,Mobile
1068,2024-07-03,Tehran,Tablet
1069,2024-03-16,Mashhad,Desktop
1070,2023-04-07,Isfahan,Mobile
1071,2024-02-15,Mashhad,Mobile
1072,2023-10-16,Tabriz,Mobile
1073,2023-09-11,Tabriz,Desktop
1074,2023-07-15,Tabriz,Mobile
1075,2024-08-20,Tehran,Mobile
1076,2024-06-05,Shiraz,Tablet
1077,2024-05-31,Mashhad,Desktop
1078,2024-09-26,Mashhad,Tablet
1079,2023-04-28,Mashhad,Desktop
1080,2023-06-08,Mashhad,Desktop
1081,2023-08-16,Tabriz,Desktop
1082,2023-08-04,Mashhad,Tablet
1083,2024-11-26,Shiraz,Tablet
1084,2023-01-15,Tabriz,Tablet
1085,2023-06-06,Mashhad,Tablet
1086,2024-10-09,Tehran,Mobile
1087,2023-09-18,Isfahan,Mobile
1088,2023-06-06,Isfahan,Mobile
1089,2023-02-16,Isfahan,Desktop
1090,2023-11-20,Tabriz,Mobile
1091,2024-11-15,Mashhad,Desktop
1092,2023-05-10,Tabriz,Tablet
1093,2024-02-15,Shiraz,Desktop
1094,2023-04-05,Tehran,Desktop
1095,2024-09-18,Tehran,Mobile
1096,2023-10-19,Isfahan,Tablet
1097,2023-10-10,Isfahan,Tablet
1098,2023-03-10,Isfahan,Mobile
1099,2024-10-21,Mashhad,Tablet
1100,2023-01-11,Shiraz,Tablet
1101,2023-09-11,Shiraz,Tablet
1102,2024-07-03,Shiraz,Mobile
1103,2023-05-14,Shiraz,Tablet
1104,2024-12-12,Isfahan,Desktop
1105,2023-01-23,Tehran,Desktop
1106,2023-12-12,Isfahan,Tablet
1107,2023-10-29,Shiraz,Mobile
1108,2023-12-29,Isfahan,Mobile
1109,2024-01-31,Shiraz,Mobile
1110,2023-08-06,Tabriz,Tablet
1111,2023-05-21,Tehran,Tablet
1112,2024-09-07,Tabriz,Desktop
1113,2023-07-29,Mashhad,Mobile
1114,2024-09-14,Isfahan,Desktop
1115,2024-09-07,Mashhad,Desktop
1116,2024-11-13,Isfahan,Mobile
1117,2024-04-04,Tabriz,Tablet
1118,2023-12-22,Shiraz,Tablet
1119,2023-11-20,Shiraz,Desktop
1120,2023-05-13,Isfahan,Desktop
1121,2023-05-07,Shiraz,Desktop
1122,2023-04-16,Tabriz,Desktop
1123,2024-08-26,Shiraz,Mobile
1124,2024-01-13,Tabriz,Desktop
1125,2023-02-20,Mashhad,Desktop
1126,2023-01-29,Tabriz,Tablet
1127,2024-04-06,Tehran,Tablet
1128,2023-10-23,Tehran,Tablet
1129,2023-10-24,Tehran,Mobile
1130,2024-12-26,Isfahan,Mobile
1131,2024-02-11,Isfahan,Tablet
1132,2024-09-04,Isfahan,Tablet
1133,2024-02-09,Tabriz,Desktop
1134,2023-12-12,Isfahan,Desktop
1135,2024-09-13,Mashhad,Mobile
1136,2024-02-24,Tehran,Mobile
1137,2023-07-01,Tabriz,Desktop
1138,2023-01-01,Tehran,Tablet
1139,2024-07-20,Isfahan,Desktop
1140,2024-01-06,Tabriz,Mobile
1141,2024-10-22,Shiraz,Mobile
1142,2024-03-06,Mashhad,Desktop
1143,2023-11-05,Isfahan,Desktop
1144,2023-05-17,Isfahan,Desktop
1145,2023-07-21,Mashhad,Mobile
1146,2024-03-11,Mashhad,Tablet
1147,2023-11-09,Shiraz,Desktop
1148,2023-04-27,Isfahan,Mobile
1149,2024-10-27,Isfahan,Mobile
1150,2024-07-28,Tehran,Mobile
1151,2023-09-01,Tabriz,Desktop
1152,2024-06-20,Tabriz,Desktop
1153,2024-08-24,Tehran,Tablet
1154,2023-03-16,Tabriz,Mobile
1155,2024-01-21,Mashhad,Desktop
1156,2023-07-29,Tabriz,Mobile
1157,2024-04-19,Tabriz,Mobile
1158,2024-02-22,Tehran,Tablet
1159,2023-12-13,Shiraz,Desktop
1160,2024-06-12,Tabriz,Desktop
1161,2024-10-01,Tabriz,Mobile
1162,2023-06-28,Shiraz,Mobile
1163,2023-07-01,Tehran,Tablet
1164,2024-10-25,Shiraz,Tablet
1165,2023-01-25,Tehran,Tablet
1166,2023-06-29,Mashhad,Tablet
1167,2024-12-10,Tehran,Tablet
1168,2024-05-15,Mashhad,Tablet
1169,2023-06-10,Mashhad,Mobile
1170,2023-06-26,Tehran,Tablet
1171,2023-10-12,Isfahan,Mobile
1172,2023-03-04,Tehran,Mobile
1173,2024-10-23,Tabriz,Desktop
1174,2024-10-27,Tabriz,Mobile
1175,2023-06-05,Isfahan,Mobile
1176,2024-04-13,Mashhad,Tablet
1177,2023-02-18,Isfahan,Mobile
1178,2023-03-25,Tabriz,Tablet
1179,2023-12-27,Isfahan,Tablet
1180,2024-11-19,Tehran,Tablet
1181,2023-05-28,Isfahan,Desktop
1182,2024-09-21,Mashhad,Tablet
1183,2023-12-08,Tehran,Mobile
1184,2024-04-20,Shiraz,Tablet
1185,2023-03-04,Tabriz,Tablet
1186,2024-12-01,Tabriz,Tablet
1187,2023-12-26,Isfahan,Desktop
1188,2024-07-14,Tehran,Mobile
1189,2023-11-23,Shiraz,Desktop
1190,2023-05-21,Tehran,Mobile
1191,2023-08-03,Tabriz,Desktop
1192,2024-03-10,Tehran,Mobile
1193,2024-12-23,Shiraz,Desktop
1194,2023-11-14,Isfahan,Tablet
1195,2023-02-01,Mashhad,Desktop
1196,2024-10-31,Tehran,Desktop
1197,2023-10-12,Mashhad,Tablet
1198,2023-11-01,Tabriz,Tablet
1199,2024-03-04,Isfahan,Mobile
1200,2024-04-21,Isfahan,Mobile
1201,2023-10-13,Tehran,Mobile
1202,2023-05-24,Isfahan,Desktop
1203,2024-02-28,Tehran,Mobile
1204,2023-01-19,Tehran,Desktop
1205,2023-01-18,Mashhad,Desktop
1206,2024-08-12,Isfahan,Mobile
1207,2024-01-06,Tehran,Mobile
1208,2023-06-24,Mashhad,Desktop
1209,2023-07-13,Shiraz,Tablet
1210,2024-05-16,Mashhad,Tablet
1211,2023-04-23,Mashhad,Desktop
1212,2023-04-24,Tehran,Mobile
1213,2023-08-10,Tabriz,Desktop
1214,2024-11-08,Tabriz,Desktop
1215,2024-10-05,Tabriz,Mobile
1216,2023-09-21,Mashhad,Tablet
1217,2023-02-24,Tehran,Desktop
1218,2024-10-04,Isfahan,Tablet
1219,2024-04-02,Mashhad,Tablet
1220,2023-06-11,Mashhad,Mobile
1221,2024-01-15,Tehran,Desktop
1222,2023-03-28,Shiraz,Desktop
1223,2023-02-24,Mashhad,Tablet
1224,2024-04-20,Shiraz,Tablet
1225,2023-06-27,Shiraz,Mobile
1226,2024-01-26,Tabriz,Tablet
1227,2023-12-15,Tehran,Mobile
1228,2023-01-08,Shiraz,Desktop
1229,2023-11-09,Tehran,Mobile
1230,2024-03-18,Tabriz,Tablet
1231,2023-11-24,Tehran,Desktop
1232,2023-02-23,Mashhad,Mobile
1233,2023-08-27,Shiraz,Desktop
1234,2023-08-17,Tehran,Mobile
1235,2024-08-01,Isfahan,Tablet
1236,2023-02-20,Tehran,Tablet
1237,2024-08-31,Shiraz,Desktop
1238,2024-08-26,Tabriz,Desktop
1239,2023-09-21,Tabriz,Desktop
1240,2024-02-22,Shiraz,Mobile
1241,2023-04-06,Mashhad,Tablet
1242,2023-03-29,Mashhad,Desktop
1243,2023-03-19,Tabriz,Desktop
1244,2023-10-15,Tabriz,Desktop
1245,2023-04-30,Shiraz,Mobile
1246,2024-05-05,Mashhad,Desktop
1247,2024-03-27,Tabriz,Desktop
1248,2024-05-14,Mashhad,Mobile
1249,2023-06-14,Tabriz,Mobile
1250,2023-07-01,Tehran,Desktop
1251,2024-04-13,Isfahan,Desktop
1252,2023-01-07,Tehran,Mobile
1253,2023-11-26,Tabriz,Tablet
1254,2024-11-03,Isfahan,Mobile
1255,2023-05-31,Isfahan,Tablet
1256,2023-03-26,Tabriz,Desktop
1257,2023-05-27,Tabriz,Desktop
1258,2024-09-15,Mashhad,Tablet
1259,2024-01-16,Tabriz,Mobile
1260,2024-07-01,Shiraz,Desktop
1261,2023-10-12,Tabriz,Tablet
1262,2024-11-30,Shiraz,Mobile
1263,2023-03-23,Tabriz,Tablet
1264,2024-05-28,Mashhad,Mobile
1265,2024-12-09,Shiraz,Mobile
1266,2024-06-06,Tehran,Mobile
1267,2024-01-21,Shiraz,Mobile
1268,2024-12-07,Mashhad,Tablet
1269,2024-04-15,Shiraz,Tablet
1270,2023-04-29,Tabriz,Tablet
1271,2024-01-31,Tabriz,Tablet
1272,2024-06-15,Mashhad,Tablet
1273,2023-09-18,Isfahan,Mobile
1274,2023-09-13,Tabriz,Desktop
1275,2023-08-14,Tehran,Desktop
1276,2023-02-22,Mashhad,Tablet
1277,2024-05-14,Shiraz,Tablet
1278,2024-05-20,Shiraz,Desktop
1279,2023-12-30,Tehran,Mobile
1280,2023-10-07,Tabriz,Tablet
1281,2024-08-15,Mashhad,Mobile
1282,2024-12-14,Tehran,Desktop
1283,2023-06-07,Tabriz,Desktop
1284,2024-09-23,Mashhad,Tablet
1285,2023-02-28,Shiraz,Mobile
1286,2024-12-27,Mashhad,Tablet
1287,2023-05-08,Isfahan,Desktop
1288,2024-12-21,Mashhad,Mobile
1289,2023-04-25,Isfahan,Tablet
1290,2023-07-28,Mashhad,Tablet
1291,2024-06-09,Isfahan,Tablet
1292,2024-06-04,Shiraz,Desktop
1293,2024-07-05,Tabriz,Tablet
1294,2023-08-25,Isfahan,Mobile
1295,2023-10-08,Isfahan,Tablet
1296,2023-12-25,Shiraz,Desktop
1297,2023-07-20,Isfahan,Tablet
1298,2023-10-05,Tehran,Desktop
1299,2023-08-23,Shiraz,Desktop
1300,2024-05-08,Tehran,Mobile
1301,2023-01-04,Shiraz,Mobile
1302,2024-10-27,Isfahan,Tablet
1303,2024-03-17,Tehran,Desktop
1304,2023-01-29,Isfahan,Desktop
1305,2023-04-19,Shiraz,Mobile
1306,2024-09-01,Isfahan,Mobile
1307,2024-12-27,Tehran,Tablet
1308,2023-03-16,Tehran,Desktop
1309,2023-05-26,Isfahan,Mobile
1310,2023-05-08,Mashhad,Tablet
1311,2023-02-11,Shiraz,Desktop
1312,2023-12-22,Shiraz,Desktop
1313,2023-02-10,Isfahan,Mobile
1314,2023-02-03,Mashhad,Tablet
1315,2023-01-17,Tehran,Mobile
1316,2024-11-07,Tabriz,Tablet
1317,2023-06-02,Tabriz,Desktop
1318,2024-01-13,Isfahan,Tablet
1319,2024-08-10,Mashhad,Tablet
1320,2024-08-21,Mashhad,Tablet
1321,2024-09-20,Shiraz,Tablet
1322,2023-12-08,Tehran,Tablet
1323,2023-01-27,Mashhad,Mobile
1324,2023-10-14,Tabriz,Tablet
1325,2024-10-07,Tehran,Tablet
1326,2023-06-17,Tehran,Desktop
1327,2024-09-01,Isfahan,Tablet
1328,2023-09-25,Mashhad,Desktop
1329,2024-03-30,Isfahan,Mobile
1330,2024-11-15,Mashhad,Mobile
1331,2024-02-05,Shiraz,Tablet
1332,2024-04-20,Isfahan,Mobile
1333,2024-12-02,Isfahan,Tablet
1334,2024-09-25,Tabriz,Mobile
1335,2024-07-11,Isfahan,Tablet
1336,2024-07-29,Mashhad,Tablet
1337,2023-05-10,Tabriz,Desktop
1338,2023-12-29,Isfahan,Desktop
1339,2024-12-05,Isfahan,Desktop
1340,2024-11-23,Shiraz,Desktop
1341,2023-10-19,Isfahan,Tablet
1342,2024-01-06,Tehran,Mobile
1343,2023-01-29,Tabriz,Tablet
1344,2023-05-29,Tehran,Desktop
1345,2023-10-23,Tabriz,Desktop
1346,2023-01-11,Shiraz,Mobile
1347,2024-05-26,Isfahan,Desktop
1348,2024-11-06,Isfahan,Tablet
1349,2023-04-23,Isfahan,Tablet
1350,2023-07-06,Tabriz,Tablet
1351,2023-08-15,Isfahan,Tablet
1352,2023-11-06,Tehran,Tablet
1353,2023-04-08,Isfahan,Mobile
1354,2023-02-24,Shiraz,Tablet
1355,2024-09-14,Tehran,Desktop
1356,2024-10-25,Isfahan,Desktop
1357,2024-02-10,Isfahan,Desktop
1358,2023-03-10,Mashhad,Desktop
1359,2023-11-08,Tabriz,Mobile
1360,2023-10-16,Tehran,Desktop
1361,2024-07-01,Mashhad,Mobile
1362,2023-05-28,Shiraz,Desktop
1363,2024-04-11,Tabriz,Mobile
1364,2023-09-01,Tehran,Mobile
1365,2024-05-05,Isfahan,Mobile
1366,2024-05-21,Tehran,Desktop
1367,2023-12-31,Isfahan,Mobile
1368,2024-04-26,Tabriz,Tablet
1369,2023-07-20,Isfahan,Tablet
1370,2023-06-03,Shiraz,Desktop
1371,2024-03-25,Isfahan,Tablet
1372,2024-05-15,Shiraz,Tablet
1373,2023-03-14,Tabriz,Tablet
1374,2024-12-13,Tabriz,Desktop
1375,2023-10-23,Tehran,Desktop
1376,2023-01-17,Shiraz,Tablet
1377,2024-10-02,Shiraz,Desktop
1378,2023-08-05,Mashhad,Mobile
1379,2023-03-02,Mashhad,Tablet
1380,2024-09-07,Mashhad,Desktop
1381,2023-02-11,Isfahan,Desktop
1382,2023-01-25,Mashhad,Tablet
1383,2023-02-08,Shiraz,Desktop
1384,2023-05-11,Isfahan,Tablet
1385,2024-05-12,Tabriz,Desktop
1386,2023-08-17,Tehran,Mobile
1387,2023-04-18,Mashhad,Tablet
1388,2023-06-21,Tabriz,Mobile
1389,2024-03-10,Shiraz,Tablet
1390,2024-04-22,Tehran,Desktop
1391,2023-04-12,Tabriz,Mobile
